gene_symbols,gene_symbols
ACTB,ACTB
FSCN1,FSCN1
CYTH3,CYTH3
MIOS,MIOS
GLCCI1,GLCCI1
ANKMY2,ANKMY2
TSPAN13,TSPAN13
SP4,SP4
KLHL7,KLHL7
CCDC126,CCDC126
FAM221A,FAM221A
MPP6,MPP6
OSBPL3,OSBPL3
CPVL,CPVL
PLEKHA8,PLEKHA8
BBS9,BBS9
AOAH,AOAH
TRGC2,TRGC2
TRGC1,TRGC1
TRGV10,TRGV10
TRGV9,TRGV9
TRG-AS1,TRG-AS1
TRGV5,TRGV5
TRGV4,TRGV4
TRGV3,TRGV3
TRGV2,TRGV2
URGCP,URGCP
IGFBP3,IGFBP3
UPP1,UPP1
FIGNL1,FIGNL1
ZNF736,ZNF736
ZNF680,ZNF680
ZNF273,ZNF273
ZNF92,ZNF92
AUTS2,AUTS2
TYW1B,TYW1B
DNAJC30,DNAJC30
STX1A,STX1A
NCF1,NCF1
CCDC146,CCDC146
FGL2,FGL2
PHTF2,PHTF2
KIAA1324L,KIAA1324L
CROT,CROT
ABCB1,ABCB1
ADAM22,ADAM22
MTERF1,MTERF1
PEX1,PEX1
CDK6,CDK6
CASD1,CASD1
PEG10,PEG10
ASNS,ASNS
LMTK2,LMTK2
PTCD1,PTCD1
ZNF789,ZNF789
ZKSCAN5,ZKSCAN5
FAM200A,FAM200A
ZSCAN25,ZSCAN25
ZNF3,ZNF3
MCM7,MCM7
PVRIG,PVRIG
PILRB,PILRB
ZCWPW1,ZCWPW1
AGFG2,AGFG2
SAP25,SAP25
GIGYF1,GIGYF1
IFT22,IFT22
NAPEPLD,NAPEPLD
PUS7,PUS7
RINT1,RINT1
CDHR3,CDHR3
NAMPT,NAMPT
DUS4L,DUS4L
LRRN3,LRRN3
TMEM168,TMEM168
WASL,WASL
POT1,POT1
POT1-AS1,POT1-AS1
RBM28,RBM28
CCDC136,CCDC136
SMKR1,SMKR1
NRF1,NRF1
CPA5,CPA5
AC016831.7,AC016831.7
SLC35B4,SLC35B4
TMEM140,TMEM140
NUP205,NUP205
TRIM24,TRIM24
UBN2,UBN2
SLC37A3,SLC37A3
KIAA1147,KIAA1147
TRBV3-1,TRBV3-1
TRBV5-1,TRBV5-1
TRBV4-2,TRBV4-2
TRBV6-2,TRBV6-2
TRBV7-2,TRBV7-2
TRBV9,TRBV9
TRBV5-4,TRBV5-4
TRBV7-9,TRBV7-9
TRBV14,TRBV14
TRBV18,TRBV18
TRBV19,TRBV19
TRBV20-1,TRBV20-1
TRBV21-1,TRBV21-1
TRBV27,TRBV27
TRBC1,TRBC1
TRBV29-1,TRBV29-1
TRBC2,TRBC2
EPHB6,EPHB6
EPHA1,EPHA1
EPHA1-AS1,EPHA1-AS1
TCAF2,TCAF2
TCAF1,TCAF1
EZH2,EZH2
ZNF786,ZNF786
ZNF398,ZNF398
ZNF862,ZNF862
ACTR3C,ACTR3C
LRRC61,LRRC61
ZBED6CL,ZBED6CL
LINC00996,LINC00996
GIMAP7,GIMAP7
TMEM176B,TMEM176B
ATG9B,ATG9B
PAXIP1-AS2,PAXIP1-AS2
PAXIP1,PAXIP1
PAXIP1-AS1,PAXIP1-AS1
AC144652.1,AC144652.1
INSIG1,INSIG1
LMBR1,LMBR1
NOM1,NOM1
WDR60,WDR60
TBL1X,TBL1X
WWC3,WWC3
TCEANC,TCEANC
GEMIN8,GEMIN8
PIGA,PIGA
AP1S2,AP1S2
TXLNG,TXLNG
SAT1,SAT1
TAB3,TAB3
CYBB,CYBB
BCOR,BCOR
CXorf38,CXorf38
CASK,CASK
GPR34,GPR34
KDM6A,KDM6A
ZNF674,ZNF674
ZNF674-AS1,ZNF674-AS1
CHST7,CHST7
TIMP1,TIMP1
ZNF182,ZNF182
TBC1D25,TBC1D25
PCSK1N,PCSK1N
PIM2,PIM2
OTUD5,OTUD5
FOXP3,FOXP3
PPP1R3F,PPP1R3F
MAGED1,MAGED1
TSPYL2,TSPYL2
KANTR,KANTR
PHF8,PHF8
FAM104B,FAM104B
RRAGB,RRAGB
SPIN2B,SPIN2B
FAAH2,FAAH2
ZXDB,ZXDB
SPIN4,SPIN4
MTMR8,MTMR8
ZC4H2,ZC4H2
VSIG4,VSIG4
EDA,EDA
DLG3,DLG3
ZMYM3,ZMYM3
OGT,OGT
CXCR3,CXCR3
LINC00891,LINC00891
NHSL2,NHSL2
NAP1L2,NAP1L2
CHIC1,CHIC1
UPRT,UPRT
MAGEE1,MAGEE1
ATP7A,ATP7A
CYSLTR1,CYSLTR1
GPR174,GPR174
ITM2A,ITM2A
BRWD3,BRWD3
APOOL,APOOL
CHM,CHM
NAP1L3,NAP1L3
TRMT2B,TRMT2B
ZMAT1,ZMAT1
BEX5,BEX5
ARMCX5,ARMCX5
GPRASP1,GPRASP1
BEX2,BEX2
TMSB15B,TMSB15B
SLC25A53,SLC25A53
ZCCHC18,ZCCHC18
CXorf57,CXorf57
MORC4,MORC4
RBM41,RBM41
TSC22D3,TSC22D3
VSIG1,VSIG1
ATG4A,ATG4A
NXT2,NXT2
AMMECR1,AMMECR1
WDR44,WDR44
CXorf56,CXorf56
NKRF,NKRF
ZBTB33,ZBTB33
SH2D1A,SH2D1A
RAB33A,RAB33A
ZNF280C,ZNF280C
ENOX2,ENOX2
ZNF75D,ZNF75D
ZNF449,ZNF449
FHL1,FHL1
MAP7D3,MAP7D3
CD40LG,CD40LG
ATP11C,ATP11C
LDOC1,LDOC1
FMR1,FMR1
LINC00893,LINC00893
MTMR1,MTMR1
ZNF275,ZNF275
FLNA,FLNA
RAB39B,RAB39B
MFHAS1,MFHAS1
MTMR9,MTMR9
BLK,BLK
NEIL2,NEIL2
CTSB,CTSB
MSR1,MSR1
CSGALNACT1,CSGALNACT1
NPM2,NPM2
DMTN,DMTN
FAM160B2,FAM160B2
PPP3CC,PPP3CC
TNFRSF10B,TNFRSF10B
TNFRSF10D,TNFRSF10D
TNFRSF10A,TNFRSF10A
ENTPD4,ENTPD4
SLC25A37,SLC25A37
NEFL,NEFL
KCTD9,KCTD9
TRIM35,TRIM35
EPHX2,EPHX2
CLU,CLU
NUGGC,NUGGC
ZNF395,ZNF395
FZD3,FZD3
EXTL3,EXTL3
INTS9,INTS9
DUSP4,DUSP4
GSR,GSR
WRN,WRN
TTI2,TTI2
MAK16,MAK16
BRF2,BRF2
DDHD2,DDHD2
FGFR1,FGFR1
AP3M2,AP3M2
SLC20A2,SLC20A2
RNF170,RNF170
CEBPD,CEBPD
TMEM68,TMEM68
TOX,TOX
CHD7,CHD7
ADHFE1,ADHFE1
MYBL1,MYBL1
CSPP1,CSPP1
LACTB2-AS1,LACTB2-AS1
MSC-AS1,MSC-AS1
MSC,MSC
TERF1,TERF1
STAU2,STAU2
PKIA,PKIA
ZBTB10,ZBTB10
FABP5,FABP5
SNX16,SNX16
LRRCC1,LRRCC1
WWP1,WWP1
OSGIN2,OSGIN2
TMEM64,TMEM64
RBM12B,RBM12B
TMEM67,TMEM67
DPY19L4,DPY19L4
NDUFAF6,NDUFAF6
POP1,POP1
SPAG1,SPAG1
ANKRD46,ANKRD46
NCALD,NCALD
FZD6,FZD6
NUDCD1,NUDCD1
TAF2,TAF2
SNTB1,SNTB1
ZHX2,ZHX2
TBC1D31,TBC1D31
ZHX1,ZHX1
ATAD2,ATAD2
WDYHV1,WDYHV1
FBXO32,FBXO32
SQLE,SQLE
LINC00861,LINC00861
FAM84B,FAM84B
PCAT1,PCAT1
MYC,MYC
PVT1,PVT1
ZFAT,ZFAT
TRAPPC9,TRAPPC9
PTP4A3,PTP4A3
JRK,JRK
THEM6,THEM6
GLI4,GLI4
MINCR,MINCR
TOP1MT,TOP1MT
RHPN1,RHPN1
ZNF707,ZNF707
PLEC,PLEC
MROH1,MROH1
ADCK5,ADCK5
KIFC2,KIFC2
LRRC14,LRRC14
ZNF251,ZNF251
ZNF250,ZNF250
RFX3,RFX3
RLN2,RLN2
CD274,CD274
ERMP1,ERMP1
KIAA2026,KIAA2026
RANBP6,RANBP6
UHRF2,UHRF2
ZDHHC21,ZDHHC21
TTC39B,TTC39B
SNAPC3,SNAPC3
HAUS6,HAUS6
MTAP,MTAP
CDKN2A,CDKN2A
CAAP1,CAAP1
IFT74,IFT74
TOPORS,TOPORS
AQP3,AQP3
NOL6,NOL6
IL11RA,IL11RA
FANCG,FANCG
PIGO,PIGO
RMRP,RMRP
TPM2,TPM2
RGP1,RGP1
RECK,RECK
GNE,GNE
ZBTB5,ZBTB5
ALDH1B1,ALDH1B1
ZNF658,ZNF658
CBWD3,CBWD3
ABHD17B,ABHD17B
ANXA1,ANXA1
C9orf40,C9orf40
GCNT1,GCNT1
CEP78,CEP78
PSAT1,PSAT1
IDNK,IDNK
GKAP1,GKAP1
NAA35,NAA35
CTSL,CTSL
GADD45G,GADD45G
AUH,AUH
IPPK,IPPK
ZNF484,ZNF484
PTPDC1,PTPDC1
C9orf3,C9orf3
PTCH1,PTCH1
ERCC6L2,ERCC6L2
HABP4,HABP4
CDC14B,CDC14B
ZNF510,ZNF510
ZNF782,ZNF782
TSTD2,TSTD2
HEMGN,HEMGN
CORO2A,CORO2A
GALNT12,GALNT12
NR4A3,NR4A3
STX17-AS1,STX17-AS1
INVS,INVS
TEX10,TEX10
MSANTD3,MSANTD3
ZNF189,ZNF189
SMC2,SMC2
FKTN,FKTN
TMEM38B,TMEM38B
CTNNAL1,CTNNAL1
ZNF483,ZNF483
DNAJC25,DNAJC25
UGCG,UGCG
SUSD1,SUSD1
HSDL2,HSDL2
ZFP37,ZFP37
RGS3,RGS3
AKNA,AKNA
TNFSF8,TNFSF8
ASTN2,ASTN2
TRIM32,TRIM32
CDK5RAP2,CDK5RAP2
PSMD5,PSMD5
GSN,GSN
RC3H2,RC3H2
ZBTB6,ZBTB6
RABGAP1,RABGAP1
STRBP,STRBP
GOLGA1,GOLGA1
SCAI,SCAI
MVB12B,MVB12B
ZBTB43,ZBTB43
ZNF79,ZNF79
LRSAM1,LRSAM1
PTRH1,PTRH1
TTC16,TTC16
AK1,AK1
SPTAN1,SPTAN1
LRRC8A,LRRC8A
DOLK,DOLK
SH3GLB2,SH3GLB2
EXOSC2,EXOSC2
ABL1,ABL1
POMT1,POMT1
UCK1,UCK1
TTF1,TTF1
GTF3C4,GTF3C4
TSC1,TSC1
RALGDS,RALGDS
SLC2A6,SLC2A6
SARDH,SARDH
BRD3,BRD3
WDR5,WDR5
FCN1,FCN1
INPP5E,INPP5E
TRAF2,TRAF2
PTGDS,PTGDS
CLIC3,CLIC3
ABCA2,ABCA2
FUT7,FUT7
NPDC1,NPDC1
UAP1L1,UAP1L1
NELFB,NELFB
EXD3,EXD3
BET1L,BET1L
SIRT3,SIRT3
IFITM2,IFITM2
IFITM1,IFITM1
IFITM3,IFITM3
ANO9,ANO9
IRF7,IRF7
SLC25A22,SLC25A22
PIDD1,PIDD1
C11orf21,C11orf21
KCNQ1OT1,KCNQ1OT1
PGAP2,PGAP2
RRM1,RRM1
TRIM68,TRIM68
TRIM5,TRIM5
FAM160A2,FAM160A2
DNHD1,DNHD1
RIC3,RIC3
TRIM66,TRIM66
WEE1,WEE1
LYVE1,LYVE1
DKK3,DKK3
MICAL2,MICAL2
ARNTL,ARNTL
SPON1,SPON1
RRAS2,RRAS2
PDE3B,PDE3B
NUCB2,NUCB2
IGSF22,IGSF22
ZDHHC13,ZDHHC13
PRMT3,PRMT3
FANCF,FANCF
CCDC34,CCDC34
METTL15,METTL15
DNAJC24,DNAJC24
ELP4,ELP4
CSTF3,CSTF3
PDHX,PDHX
PRR5L,PRR5L
TSPAN18,TSPAN18
TP53I11,TP53I11
AMBRA1,AMBRA1
ZNF408,ZNF408
DDB2,DDB2
SPI1,SPI1
SLC39A13,SLC39A13
SLC43A1,SLC43A1
MED19,MED19
MPEG1,MPEG1
MS4A6A,MS4A6A
MS4A7,MS4A7
MS4A1,MS4A1
CD5,CD5
FEN1,FEN1
FTH1,FTH1
AHNAK,AHNAK
TUT1,TUT1
MTA2,MTA2
PPP1R14B,PPP1R14B
PYGM,PYGM
ATG2A,ATG2A
TM7SF2,TM7SF2
ZNHIT2,ZNHIT2
FRMD8,FRMD8
NEAT1,NEAT1
MALAT1,MALAT1
FAM89B,FAM89B
AP5B1,AP5B1
CTSW,CTSW
EIF1AD,EIF1AD
SLC29A2,SLC29A2
BBS1,BBS1
RBM4B,RBM4B
RAD9A,RAD9A
CLCF1,CLCF1
CARNS1,CARNS1
CORO1B,CORO1B
CPT1A,CPT1A
IGHMBP2,IGHMBP2
FADD,FADD
RNF121,RNF121
FOLR2,FOLR2
STARD10,STARD10
C2CD3,C2CD3
PGM2L1,PGM2L1
POLD3,POLD3
RNF169,RNF169
XRRA1,XRRA1
NEU3,NEU3
INTS4,INTS4
KCTD21-AS1,KCTD21-AS1
RAB30,RAB30
RAB30-AS1,RAB30-AS1
ANKRD42,ANKRD42
SYTL2,SYTL2
PRSS23,PRSS23
TMEM135,TMEM135
CEP295,CEP295
MED17,MED17
SESN3,SESN3
FAM76B,FAM76B
MAML2,MAML2
JRKL,JRKL
CEP126,CEP126
BIRC3,BIRC3
DYNC2H1,DYNC2H1
PDGFD,PDGFD
ALKBH8,ALKBH8
POU2AF1,POU2AF1
PPP2R1B,PPP2R1B
IL18,IL18
NCAM1,NCAM1
TTC12,TTC12
ZW10,ZW10
USP28,USP28
ZBTB16,ZBTB16
C11orf71,C11orf71
SIK3,SIK3
RNF214,RNF214
FXYD2,FXYD2
MPZL3,MPZL3
TMEM25,TMEM25
IFT46,IFT46
CXCR5,CXCR5
BCL9L,BCL9L
CCDC84,CCDC84
HINFP,HINFP
ARHGEF12,ARHGEF12
UBASH3B,UBASH3B
CRTAM,CRTAM
ZNF202,ZNF202
CCDC15,CCDC15
HYLS1,HYLS1
FOXRED1,FOXRED1
TIRAP,TIRAP
NFRKB,NFRKB
PRDM10,PRDM10
SNX19,SNX19
JAM3,JAM3
NCAPD3,NCAPD3
ACAD8,ACAD8
KLF6,KLF6
FAM208B,FAM208B
IL15RA,IL15RA
IL2RA,IL2RA
PFKFB3,PFKFB3
GATA3,GATA3
PHYH,PHYH
NMT2,NMT2
FAM171A1,FAM171A1
PTER,PTER
CUBN,CUBN
VIM-AS1,VIM-AS1
VIM,VIM
STAM,STAM
MRC1,MRC1
PLXDC2,PLXDC2
DNAJC1,DNAJC1
BMI1,BMI1
THNSL1,THNSL1
ANKRD26,ANKRD26
ACBD5,ACBD5
MPP7,MPP7
WAC-AS1,WAC-AS1
SVIL,SVIL
MAP3K8,MAP3K8
ZEB1-AS1,ZEB1-AS1
ZEB1,ZEB1
ARHGAP12,ARHGAP12
CCDC7,CCDC7
ITGB1,ITGB1
CREM,CREM
ZNF248,ZNF248
ZNF37A,ZNF37A
CSGALNACT2,CSGALNACT2
RASGEF1A,RASGEF1A
ZNF487,ZNF487
ZNF239,ZNF239
ZNF485,ZNF485
MARCH8,MARCH8
AGAP4,AGAP4
MAPK8,MAPK8
PARG,PARG
TIMM23B,TIMM23B
ASAH2B,ASAH2B
ANK3,ANK3
ARID5B,ARID5B
RTKN2,RTKN2
ZNF365,ZNF365
SLC25A16,SLC25A16
SRGN,SRGN
HKDC1,HKDC1
TYSND1,TYSND1
PRF1,PRF1
PSAP,PSAP
SPOCK2,SPOCK2
DDIT4,DDIT4
USP54,USP54
FUT11,FUT11
SAMD8,SAMD8
POLR3A,POLR3A
CDHR1,CDHR1
MINPP1,MINPP1
STAMBPL1,STAMBPL1
ACTA2,ACTA2
CH25H,CH25H
IFIT2,IFIT2
IFIT3,IFIT3
IFIT1,IFIT1
IFIT5,IFIT5
KIF20B,KIF20B
FGFBP3,FGFBP3
EXOC6,EXOC6
NOC3L,NOC3L
HELLS,HELLS
PDLIM1,PDLIM1
ALDH18A1,ALDH18A1
ENTPD1-AS1,ENTPD1-AS1
ARHGAP19,ARHGAP19
FRAT1,FRAT1
R3HCC1L,R3HCC1L
PYROXD2,PYROXD2
SCD,SCD
SEC31B,SEC31B
FBXW4,FBXW4
LDB1,LDB1
PPRC1,PPRC1
C10orf95,C10orf95
SFXN2,SFXN2
PCGF6,PCGF6
TAF5,TAF5
ITPRIP,ITPRIP
MXI1,MXI1
DUSP5,DUSP5
PDCD4,PDCD4
GPAM,GPAM
CASP7,CASP7
AFAP1L2,AFAP1L2
ABLIM1,ABLIM1
FAM160B1,FAM160B1
PDZD8,PDZD8
BAG3,BAG3
PLEKHA1,PLEKHA1
FAM24B,FAM24B
PSTK,PSTK
ACADSB,ACADSB
LHPP,LHPP
FAM53B,FAM53B
ZRANB1,ZRANB1
EDRF1,EDRF1
FANK1,FANK1
PTPRE,PTPRE
ADAM8,ADAM8
CALY,CALY
CCDC77,CCDC77
NINJ2,NINJ2
RAD52,RAD52
ERC1,ERC1
CACNA2D4,CACNA2D4
CACNA1C-AS1,CACNA1C-AS1
TULP3,TULP3
PARP11,PARP11
CD9,CD9
CD27,CD27
VAMP1,VAMP1
LAG3,LAG3
LRRC23,LRRC23
C1RL,C1RL
C1RL-AS1,C1RL-AS1
CLSTN3,CLSTN3
CLEC4C,CLEC4C
FOXJ2,FOXJ2
FAM66C,FAM66C
PHC1,PHC1
KLRG1,KLRG1
A2M-AS1,A2M-AS1
A2M,A2M
PZP,PZP
LINC00987,LINC00987
KLRB1,KLRB1
CLEC2D,CLEC2D
CLECL1,CLECL1
CD69,CD69
KLRF1,KLRF1
CLEC2B,CLEC2B
CLEC9A,CLEC9A
CLEC7A,CLEC7A
OLR1,OLR1
GABARAPL1,GABARAPL1
KLRD1,KLRD1
KLRK1,KLRK1
KLRC4,KLRC4
KLRC2,KLRC2
KLRC1,KLRC1
DUSP16,DUSP16
APOLD1,APOLD1
HIST4H4,HIST4H4
C12orf60,C12orf60
ERP27,ERP27
PLEKHA5,PLEKHA5
AEBP2,AEBP2
ST8SIA1,ST8SIA1
C2CD5,C2CD5
LRMP,LRMP
CAPRIN2,CAPRIN2
DDX11,DDX11
AMN1,AMN1
KIAA1551,KIAA1551
BICD1,BICD1
YARS2,YARS2
KIF21A,KIF21A
ABCD2,ABCD2
NELL2,NELL2
SLC38A1,SLC38A1
AMIGO2,AMIGO2
PCED1B,PCED1B
SENP1,SENP1
CACNB3,CACNB3
CCDC65,CCDC65
FKBP11,FKBP11
RHEBL1,RHEBL1
TUBA1B,TUBA1B
TUBA1A,TUBA1A
SPATS2,SPATS2
BCDIN3D,BCDIN3D
RACGAP1,RACGAP1
POU6F1,POU6F1
SMAGP,SMAGP
GALNT6,GALNT6
NR4A1,NR4A1
KRT86,KRT86
KRT18,KRT18
IGFBP6,IGFBP6
ZNF740,ZNF740
RARG,RARG
MAP3K12,MAP3K12
GTSF1,GTSF1
TESPA1,TESPA1
CD63,CD63
GDF11,GDF11
DNAJC14,DNAJC14
IKZF4,IKZF4
ANKRD52,ANKRD52
COQ10A,COQ10A
PAN2,PAN2
IL23A,IL23A
PRIM1,PRIM1
ZBTB39,ZBTB39
NEMP1,NEMP1
DDIT3,DDIT3
PIP4K2C,PIP4K2C
DTX3,DTX3
AGAP2,AGAP2
MARCH9,MARCH9
SLC16A7,SLC16A7
FAM19A2,FAM19A2
C12orf66,C12orf66
RASSF3,RASSF3
DYRK2,DYRK2
IFNG-AS1,IFNG-AS1
IFNG,IFNG
MDM1,MDM1
NUP107,NUP107
SLC35E3,SLC35E3
MDM2,MDM2
LYZ,LYZ
FRS2,FRS2
RAB3IP,RAB3IP
THAP2,THAP2
TBC1D15,TBC1D15
PHLDA1,PHLDA1
ZDHHC17,ZDHHC17
METTL25,METTL25
CEP290,CEP290
TMTC3,TMTC3
DUSP6,DUSP6
POC1B,POC1B
BTG1,BTG1
SOCS2,SOCS2
CRADD,CRADD
USP44,USP44
CDK17,CDK17
TMPO-AS1,TMPO-AS1
ANKS1B,ANKS1B
UTP20,UTP20
C12orf42,C12orf42
C12orf73,C12orf73
HCFC2,HCFC2
EID3,EID3
C12orf75,C12orf75
TCP11L2,TCP11L2
POLR3B,POLR3B
RIC8B,RIC8B
MTERF2,MTERF2
CRY1,CRY1
BTBD11,BTBD11
PRDM4,PRDM4
FICD,FICD
USP30-AS1,USP30-AS1
UNG,UNG
ACACB,ACACB
UBE3B,UBE3B
ANAPC7,ANAPC7
FAM216A,FAM216A
PPTC7,PPTC7
TCTN1,TCTN1
WSB2,WSB2
PXN-AS1,PXN-AS1
GATC,GATC
UNC119B,UNC119B
ACADS,ACADS
OASL,OASL
MORN3,MORN3
TMEM120B,TMEM120B
LINC01089,LINC01089
SETD1B,SETD1B
HIP1R,HIP1R
VPS37B,VPS37B
PITPNM2,PITPNM2
MPHOSPH9,MPHOSPH9
TCTN2,TCTN2
DHX37,DHX37
LINC00944,LINC00944
SLC15A4,SLC15A4
PUS1,PUS1
DDX51,DDX51
POLE,POLE
ANKLE2,ANKLE2
ZNF605,ZNF605
ZNF26,ZNF26
ZNF84,ZNF84
ZNF140,ZNF140
ZNF891,ZNF891
ZNF10,ZNF10
ZNF268,ZNF268
IFT88,IFT88
ZDHHC20,ZDHHC20
SACS,SACS
MIPEP,MIPEP
CENPJ,CENPJ
LNX2,LNX2
KATNAL1,KATNAL1
LINC00426,LINC00426
ALOX5AP,ALOX5AP
B3GLCT,B3GLCT
BRCA2,BRCA2
PROSER1,PROSER1
COG6,COG6
FOXO1,FOXO1
SLC25A15,SLC25A15
KBTBD6,KBTBD6
MTRF1,MTRF1
NAA16,NAA16
RGCC,RGCC
VWA8,VWA8
DGKH,DGKH
CCDC122,CCDC122
TSC22D1,TSC22D1
NUFIP1,NUFIP1
GPALPP1,GPALPP1
TPT1,TPT1
NUDT15,NUDT15
LPAR6,LPAR6
CDADC1,CDADC1
SETDB2,SETDB2
SPRYD7,SPRYD7
DLEU2,DLEU2
TRIM13,TRIM13
INTS6,INTS6
INTS6-AS1,INTS6-AS1
DHRS12,DHRS12
ALG11,ALG11
TDRD3,TDRD3
BORA,BORA
DIS3,DIS3
LINC00402,LINC00402
TBC1D4,TBC1D4
LMO7,LMO7
SLAIN1,SLAIN1
RNF219,RNF219
RBM26-AS1,RBM26-AS1
GPR180,GPR180
DOCK9,DOCK9
GPR18,GPR18
GPR183,GPR183
CLYBL,CLYBL
GGACT,GGACT
TMTC4,TMTC4
TNFSF13B,TNFSF13B
ING1,ING1
CHAMP1,CHAMP1
TTC5,TTC5
RNASE6,RNASE6
RNASE1,RNASE1
TRAV1-1,TRAV1-1
TRAV1-2,TRAV1-2
TRAV2,TRAV2
TRAV3,TRAV3
TRAV4,TRAV4
TRAV5,TRAV5
TRAV6,TRAV6
TRAV8-1,TRAV8-1
TRAV10,TRAV10
TRAV12-1,TRAV12-1
TRAV8-2,TRAV8-2
TRAV8-3,TRAV8-3
TRAV13-1,TRAV13-1
TRAV12-2,TRAV12-2
TRAV8-4,TRAV8-4
TRAV13-2,TRAV13-2
TRAV14DV4,TRAV14DV4
TRAV9-2,TRAV9-2
TRAV12-3,TRAV12-3
TRAV8-6,TRAV8-6
TRAV16,TRAV16
TRAV17,TRAV17
TRAV19,TRAV19
TRAV20,TRAV20
TRAV21,TRAV21
TRAV22,TRAV22
TRAV23DV6,TRAV23DV6
TRDV1,TRDV1
TRAV25,TRAV25
TRAV26-1,TRAV26-1
TRAV27,TRAV27
TRAV29DV5,TRAV29DV5
TRAV26-2,TRAV26-2
TRAV36DV7,TRAV36DV7
TRAV38-1,TRAV38-1
TRAV38-2DV8,TRAV38-2DV8
TRAV41,TRAV41
TRDC,TRDC
TRAC,TRAC
PPP1R3E,PPP1R3E
DHRS4-AS1,DHRS4-AS1
EMC9,EMC9
RIPK3,RIPK3
KHNYN,KHNYN
GZMH,GZMH
GZMB,GZMB
STRN3,STRN3
AP4S1,AP4S1
DTD2,DTD2
NUBPL,NUBPL
RALGAPA1,RALGAPA1
BRMS1L,BRMS1L
MBIP,MBIP
GEMIN2,GEMIN2
C14orf28,C14orf28
FANCM,FANCM
KLHDC1,KLHDC1
VCPKMT,VCPKMT
CDKL1,CDKL1
MAP4K5,MAP4K5
PTGDR,PTGDR
PTGER2,PTGER2
TXNDC16,TXNDC16
GNPNAT1,GNPNAT1
DDHD1,DDHD1
CDKN3,CDKN3
WDHD1,WDHD1
SOCS4,SOCS4
LGALS3,LGALS3
FBXO34,FBXO34
TMEM260,TMEM260
KIAA0586,KIAA0586
DAAM1,DAAM1
L3HYPDH,L3HYPDH
SLC38A6,SLC38A6
TMEM30B,TMEM30B
SNAPC1,SNAPC1
WDR89,WDR89
SYNE2,SYNE2
ZBTB25,ZBTB25
AKAP5,AKAP5
ZBTB1,ZBTB1
PLEKHG3,PLEKHG3
FUT8,FUT8
GPHN,GPHN
TMEM229B,TMEM229B
RAD51B,RAD51B
ZFP36L1,ZFP36L1
EXD2,EXD2
SLC39A9,SLC39A9
TTC9,TTC9
MAP3K9,MAP3K9
ZFYVE1,ZFYVE1
ACOT2,ACOT2
ACOT4,ACOT4
DNAL1,DNAL1
FAM161B,FAM161B
ENTPD5,ENTPD5
ALDH6A1,ALDH6A1
NPC2,NPC2
AREL1,AREL1
MLH3,MLH3
FOS,FOS
TTLL5,TTLL5
GPATCH2L,GPATCH2L
TMED8,TMED8
VIPAS39,VIPAS39
ALKBH1,ALKBH1
CEP128,CEP128
GTF2A1,GTF2A1
NRDE2,NRDE2
GPR68,GPR68
CCDC88C,CCDC88C
TC2N,TC2N
FBLN5,FBLN5
LGMN,LGMN
ASB2,ASB2
IFI27,IFI27
SERPINA1,SERPINA1
SNHG10,SNHG10
TCL1A,TCL1A
ATG2B,ATG2B
CCDC85C,CCDC85C
LINC00239,LINC00239
